file,sample_id,datetime,equiv_diam_mm,number_punches,pred_multi,prob_multi,mm_per_pixel
SYN2537-20250106-093103.jpg,SYN2537,2025-01-06 09:31:03,9.16,2,controls,0.083,0.0589
SYN2538-20250106-175724.jpg,SYN2538,2025-01-06 17:57:24,8.23,2,controls,0.027,0.0589
SYN2539-20250106-212853.jpg,SYN2539,2025-01-06 21:28:53,9.77,2,controls,0.024,0.0589
SYN2540-20250107-002803.jpg,SYN2540,2025-01-07 00:28:03,13.99,4,controls,0.021,0.0589
SYN2541-20250107-025751.jpg,SYN2541,2025-01-07 02:57:51,10.06,4,controls,0.003,0.0589
SYN2542-20250107-035246.jpg,SYN2542,2025-01-07 03:52:46,9.04,2,controls,0.074,0.0589
SYN2543-20250107-074355.jpg,SYN2543,2025-01-07 07:43:55,10.89,4,controls,0.045,0.0589
SYN2544-20250107-085211.jpg,SYN2544,2025-01-07 08:52:11,10.23,4,controls,0.136,0.0589
SYN2545-20250107-092319.jpg,SYN2545,2025-01-07 09:23:19,10.14,4,controls,0.095,0.0589
SYN2546-20250107-104105.jpg,SYN2546,2025-01-07 10:41:05,10.42,4,controls,0.002,0.0589
SYN2547-20250107-133456.jpg,SYN2547,2025-01-07 13:34:56,12.59,4,controls,0.079,0.0589
SYN2548-20250107-163320.jpg,SYN2548,2025-01-07 16:33:20,7.81,1,controls,0.037,0.0589
SYN2549-20250108-001102.jpg,SYN2549,2025-01-08 00:11:02,10.22,4,controls,0.165,0.0589
SYN2550-20250108-121252.jpg,SYN2550,2025-01-08 12:12:52,8.12,2,controls,0.102,0.0589
SYN2551-20250108-145132.jpg,SYN2551,2025-01-08 14:51:32,10.34,4,controls,0.099,0.0589
SYN2552-20250109-051016.jpg,SYN2552,2025-01-09 05:10:16,8.13,2,controls,0.002,0.0589
SYN2553-20250109-141740.jpg,SYN2553,2025-01-09 14:17:40,8.88,2,controls,0.031,0.0589
SYN2554-20250109-203942.jpg,SYN2554,2025-01-09 20:39:42,9.07,2,controls,0.0,0.0589
SYN2555-20250110-022638.jpg,SYN2555,2025-01-10 02:26:38,10.97,4,controls,0.011,0.0589
SYN2556-20250110-073019.jpg,SYN2556,2025-01-10 07:30:19,10.89,4,controls,0.001,0.0589
SYN2557-20250110-102335.jpg,SYN2557,2025-01-10 10:23:35,7.64,1,controls,0.067,0.0589
SYN2558-20250110-104438.jpg,SYN2558,2025-01-10 10:44:38,9.59,2,controls,0.044,0.0589
SYN2559-20250110-153441.jpg,SYN2559,2025-01-10 15:34:41,8.45,2,controls,0.005,0.0589
SYN2560-20250110-153904.jpg,SYN2560,2025-01-10 15:39:04,7.62,1,controls,0.013,0.0589
SYN2561-20250110-210248.jpg,SYN2561,2025-01-10 21:02:48,9.19,2,controls,0.154,0.0589
SYN2562-20250111-094616.jpg,SYN2562,2025-01-11 09:46:16,9.05,2,controls,0.023,0.0589
SYN2563-20250111-100657.jpg,SYN2563,2025-01-11 10:06:57,6.08,1,0304,0.964,0.0589
SYN2564-20250111-104333.jpg,SYN2564,2025-01-11 10:43:33,7.39,1,controls,0.072,0.0589
SYN2565-20250111-110543.jpg,SYN2565,2025-01-11 11:05:43,10.41,4,controls,0.272,0.0589
SYN2566-20250111-124640.jpg,SYN2566,2025-01-11 12:46:40,9.29,2,0304,0.914,0.0589
SYN2567-20250111-173235.jpg,SYN2567,2025-01-11 17:32:35,8.62,2,controls,0.106,0.0589
SYN2568-20250111-174554.jpg,SYN2568,2025-01-11 17:45:54,8.41,2,controls,0.051,0.0589
SYN2569-20250111-194058.jpg,SYN2569,2025-01-11 19:40:58,8.47,2,controls,0.009,0.0589
SYN2570-20250112-072115.jpg,SYN2570,2025-01-12 07:21:15,9.68,2,controls,0.062,0.0589
SYN2571-20250112-084655.jpg,SYN2571,2025-01-12 08:46:55,10.18,4,controls,0.135,0.0589
SYN2572-20250112-130024.jpg,SYN2572,2025-01-12 13:00:24,6.38,1,controls,0.011,0.0589
SYN2573-20250112-130122.jpg,SYN2573,2025-01-12 13:01:22,11.63,4,controls,0.084,0.0589
SYN2574-20250112-132325.jpg,SYN2574,2025-01-12 13:23:25,11.53,4,controls,0.067,0.0589
SYN2575-20250112-193107.jpg,SYN2575,2025-01-12 19:31:07,6.02,1,controls,0.38,0.0589
SYN2576-20250113-004449.jpg,SYN2576,2025-01-13 00:44:49,11.14,4,0304,0.921,0.0589
SYN2577-20250113-072931.jpg,SYN2577,2025-01-13 07:29:31,11.1,4,controls,0.014,0.0589
SYN2578-20250113-081125.jpg,SYN2578,2025-01-13 08:11:25,9.52,2,controls,0.01,0.0589
SYN2579-20250113-081245.jpg,SYN2579,2025-01-13 08:12:45,7.57,1,controls,0.004,0.0589
SYN2580-20250114-003522.jpg,SYN2580,2025-01-14 00:35:22,5.65,1,controls,0.003,0.0589
SYN2581-20250114-061553.jpg,SYN2581,2025-01-14 06:15:53,10.01,4,controls,0.002,0.0589
SYN2582-20250114-080001.jpg,SYN2582,2025-01-14 08:00:01,10.9,4,controls,0.052,0.0589
SYN2583-20250114-094830.jpg,SYN2583,2025-01-14 09:48:30,8.0,1,controls,0.075,0.0589
SYN2584-20250114-131525.jpg,SYN2584,2025-01-14 13:15:25,9.65,2,controls,0.0,0.0589
SYN2585-20250114-145233.jpg,SYN2585,2025-01-14 14:52:33,8.13,2,controls,0.092,0.0589
SYN2586-20250114-185337.jpg,SYN2586,2025-01-14 18:53:37,9.9,2,controls,0.02,0.0589
SYN2587-20250114-194504.jpg,SYN2587,2025-01-14 19:45:04,5.35,1,controls,0.05,0.0589
SYN2588-20250114-201614.jpg,SYN2588,2025-01-14 20:16:14,10.17,4,controls,0.055,0.0589
SYN2589-20250114-203326.jpg,SYN2589,2025-01-14 20:33:26,8.31,2,controls,0.046,0.0589
SYN2590-20250114-220109.jpg,SYN2590,2025-01-14 22:01:09,8.81,2,controls,0.003,0.0589
SYN2591-20250115-002449.jpg,SYN2591,2025-01-15 00:24:49,7.59,1,0304,0.871,0.0589
SYN2592-20250115-034041.jpg,SYN2592,2025-01-15 03:40:41,9.32,2,controls,0.001,0.0589
SYN2593-20250115-100523.jpg,SYN2593,2025-01-15 10:05:23,9.78,2,controls,0.011,0.0589
SYN2594-20250115-121019.jpg,SYN2594,2025-01-15 12:10:19,5.49,1,controls,0.008,0.0589
SYN2595-20250115-123833.jpg,SYN2595,2025-01-15 12:38:33,9.91,2,controls,0.057,0.0589
SYN2596-20250115-153327.jpg,SYN2596,2025-01-15 15:33:27,9.45,2,controls,0.018,0.0589
SYN2597-20250115-153520.jpg,SYN2597,2025-01-15 15:35:20,8.37,2,controls,0.009,0.0589
SYN2598-20250115-192412.jpg,SYN2598,2025-01-15 19:24:12,12.56,4,controls,0.008,0.0589
SYN2599-20250116-020119.jpg,SYN2599,2025-01-16 02:01:19,10.96,4,controls,0.005,0.0589
SYN2600-20250116-031625.jpg,SYN2600,2025-01-16 03:16:25,7.88,1,controls,0.033,0.0589
SYN2601-20250116-092152.jpg,SYN2601,2025-01-16 09:21:52,10.78,4,controls,0.006,0.0589
SYN2602-20250116-093040.jpg,SYN2602,2025-01-16 09:30:40,11.39,4,controls,0.002,0.0589
SYN2603-20250116-133422.jpg,SYN2603,2025-01-16 13:34:22,9.72,2,controls,0.069,0.0589
SYN2604-20250116-143831.jpg,SYN2604,2025-01-16 14:38:31,10.06,4,controls,0.0,0.0589
SYN2605-20250116-170222.jpg,SYN2605,2025-01-16 17:02:22,10.03,4,controls,0.027,0.0589
SYN2606-20250116-203807.jpg,SYN2606,2025-01-16 20:38:07,6.39,1,controls,0.02,0.0589
SYN2607-20250117-062559.jpg,SYN2607,2025-01-17 06:25:59,9.24,2,controls,0.08,0.0589
SYN2608-20250117-062605.jpg,SYN2608,2025-01-17 06:26:05,9.16,2,controls,0.012,0.0589
SYN2609-20250117-064913.jpg,SYN2609,2025-01-17 06:49:13,11.67,4,controls,0.32,0.0589
SYN2610-20250117-231118.jpg,SYN2610,2025-01-17 23:11:18,10.02,4,controls,0.104,0.0589
SYN2611-20250118-082947.jpg,SYN2611,2025-01-18 08:29:47,7.53,1,controls,0.031,0.0589
SYN2612-20250118-154807.jpg,SYN2612,2025-01-18 15:48:07,9.08,2,controls,0.028,0.0589
SYN2613-20250118-210036.jpg,SYN2613,2025-01-18 21:00:36,8.32,2,controls,0.058,0.0589
SYN2614-20250118-231141.jpg,SYN2614,2025-01-18 23:11:41,9.43,2,controls,0.015,0.0589
SYN2615-20250119-011411.jpg,SYN2615,2025-01-19 01:14:11,11.38,4,controls,0.053,0.0589
SYN2616-20250119-030032.jpg,SYN2616,2025-01-19 03:00:32,8.84,2,controls,0.036,0.0589
SYN2617-20250119-063227.jpg,SYN2617,2025-01-19 06:32:27,9.46,2,controls,0.0,0.0589
SYN2618-20250119-075130.jpg,SYN2618,2025-01-19 07:51:30,9.61,2,controls,0.031,0.0589
SYN2619-20250119-140918.jpg,SYN2619,2025-01-19 14:09:18,10.8,4,controls,0.0,0.0589
SYN2620-20250119-172232.jpg,SYN2620,2025-01-19 17:22:32,6.15,1,controls,0.001,0.0589
SYN2621-20250119-172947.jpg,SYN2621,2025-01-19 17:29:47,8.61,2,controls,0.19,0.0589
SYN2622-20250119-185424.jpg,SYN2622,2025-01-19 18:54:24,9.84,2,controls,0.027,0.0589
SYN2623-20250120-011835.jpg,SYN2623,2025-01-20 01:18:35,11.32,4,controls,0.0,0.0589
SYN2624-20250120-013542.jpg,SYN2624,2025-01-20 01:35:42,8.79,2,controls,0.125,0.0589
SYN2625-20250120-023730.jpg,SYN2625,2025-01-20 02:37:30,6.71,1,controls,0.094,0.0589
SYN2626-20250120-041243.jpg,SYN2626,2025-01-20 04:12:43,10.45,4,controls,0.419,0.0589
SYN2627-20250120-070228.jpg,SYN2627,2025-01-20 07:02:28,8.57,2,controls,0.026,0.0589
SYN2628-20250120-102538.jpg,SYN2628,2025-01-20 10:25:38,7.74,1,controls,0.04,0.0589
SYN2629-20250120-175354.jpg,SYN2629,2025-01-20 17:53:54,8.59,2,controls,0.021,0.0589
SYN2630-20250121-034003.jpg,SYN2630,2025-01-21 03:40:03,9.25,2,controls,0.03,0.0589
SYN2631-20250121-135514.jpg,SYN2631,2025-01-21 13:55:14,8.62,2,controls,0.143,0.0589
SYN2632-20250121-153914.jpg,SYN2632,2025-01-21 15:39:14,6.22,1,controls,0.0,0.0589
SYN2633-20250121-155604.jpg,SYN2633,2025-01-21 15:56:04,10.87,4,controls,0.005,0.0589
SYN2634-20250121-183029.jpg,SYN2634,2025-01-21 18:30:29,11.44,4,controls,0.038,0.0589
SYN2635-20250121-211123.jpg,SYN2635,2025-01-21 21:11:23,10.5,4,0304,0.845,0.0589
SYN2636-20250122-040608.jpg,SYN2636,2025-01-22 04:06:08,7.82,1,controls,0.025,0.0589
SYN2637-20250122-082034.jpg,SYN2637,2025-01-22 08:20:34,9.23,2,controls,0.009,0.0589
SYN2638-20250122-102333.jpg,SYN2638,2025-01-22 10:23:33,9.52,2,controls,0.024,0.0589
SYN2639-20250122-123505.jpg,SYN2639,2025-01-22 12:35:05,10.43,4,controls,0.055,0.0589
SYN2640-20250122-173317.jpg,SYN2640,2025-01-22 17:33:17,10.53,4,controls,0.017,0.0589
SYN2641-20250122-225113.jpg,SYN2641,2025-01-22 22:51:13,8.43,2,controls,0.013,0.0589
SYN2642-20250123-022042.jpg,SYN2642,2025-01-23 02:20:42,9.65,2,0304,0.841,0.0589
SYN2643-20250123-033915.jpg,SYN2643,2025-01-23 03:39:15,10.21,4,controls,0.12,0.0589
SYN2644-20250123-034111.jpg,SYN2644,2025-01-23 03:41:11,11.71,4,controls,0.041,0.0589
SYN2645-20250123-085336.jpg,SYN2645,2025-01-23 08:53:36,10.59,4,controls,0.01,0.0589
SYN2646-20250123-132931.jpg,SYN2646,2025-01-23 13:29:31,10.71,4,controls,0.041,0.0589
SYN2647-20250123-140208.jpg,SYN2647,2025-01-23 14:02:08,9.66,2,controls,0.079,0.0589
SYN2648-20250123-180740.jpg,SYN2648,2025-01-23 18:07:40,11.65,4,controls,0.039,0.0589
SYN2649-20250123-213357.jpg,SYN2649,2025-01-23 21:33:57,10.14,4,controls,0.066,0.0589
SYN2650-20250124-012130.jpg,SYN2650,2025-01-24 01:21:30,8.24,2,controls,0.12,0.0589
SYN2651-20250124-012839.jpg,SYN2651,2025-01-24 01:28:39,11.64,4,controls,0.082,0.0589
SYN2652-20250124-033605.jpg,SYN2652,2025-01-24 03:36:05,10.58,4,controls,0.261,0.0589
SYN2653-20250124-072719.jpg,SYN2653,2025-01-24 07:27:19,8.87,2,controls,0.113,0.0589
SYN2654-20250124-121346.jpg,SYN2654,2025-01-24 12:13:46,8.81,2,controls,0.051,0.0589
SYN2655-20250124-180950.jpg,SYN2655,2025-01-24 18:09:50,9.98,2,controls,0.211,0.0589
SYN2656-20250125-020756.jpg,SYN2656,2025-01-25 02:07:56,10.23,4,controls,0.04,0.0589
SYN2657-20250125-023536.jpg,SYN2657,2025-01-25 02:35:36,9.83,2,controls,0.069,0.0589
SYN2658-20250125-060527.jpg,SYN2658,2025-01-25 06:05:27,10.0,2,controls,0.005,0.0589
SYN2659-20250125-095907.jpg,SYN2659,2025-01-25 09:59:07,12.08,4,controls,0.001,0.0589
SYN2660-20250125-112308.jpg,SYN2660,2025-01-25 11:23:08,11.14,4,0304,0.981,0.0589
SYN2661-20250125-153937.jpg,SYN2661,2025-01-25 15:39:37,9.82,2,controls,0.0,0.0589
SYN2662-20250125-163832.jpg,SYN2662,2025-01-25 16:38:32,10.94,4,controls,0.017,0.0589
SYN2663-20250125-214837.jpg,SYN2663,2025-01-25 21:48:37,7.98,1,controls,0.013,0.0589
SYN2664-20250125-220337.jpg,SYN2664,2025-01-25 22:03:37,10.13,4,controls,0.0,0.0589
SYN2665-20250125-225136.jpg,SYN2665,2025-01-25 22:51:36,12.25,4,controls,0.001,0.0589
SYN2666-20250126-161402.jpg,SYN2666,2025-01-26 16:14:02,9.21,2,controls,0.135,0.0589
SYN2667-20250126-171757.jpg,SYN2667,2025-01-26 17:17:57,8.26,2,controls,0.04,0.0589
SYN2668-20250126-231219.jpg,SYN2668,2025-01-26 23:12:19,8.56,2,controls,0.039,0.0589
SYN2669-20250127-000015.jpg,SYN2669,2025-01-27 00:00:15,7.9,1,controls,0.06,0.0589
SYN2670-20250127-052830.jpg,SYN2670,2025-01-27 05:28:30,4.86,1,controls,0.152,0.0589
SYN2671-20250127-094449.jpg,SYN2671,2025-01-27 09:44:49,8.36,2,controls,0.129,0.0589
SYN2672-20250127-203019.jpg,SYN2672,2025-01-27 20:30:19,10.81,4,controls,0.001,0.0589
SYN2673-20250127-213027.jpg,SYN2673,2025-01-27 21:30:27,9.3,2,controls,0.009,0.0589
SYN2674-20250127-220251.jpg,SYN2674,2025-01-27 22:02:51,7.48,1,controls,0.01,0.0589
SYN2675-20250127-221003.jpg,SYN2675,2025-01-27 22:10:03,9.58,2,controls,0.0,0.0589
SYN2676-20250127-225742.jpg,SYN2676,2025-01-27 22:57:42,9.87,2,controls,0.08,0.0589
SYN2677-20250128-000918.jpg,SYN2677,2025-01-28 00:09:18,8.82,2,controls,0.041,0.0589
SYN2678-20250128-033241.jpg,SYN2678,2025-01-28 03:32:41,5.53,1,controls,0.061,0.0589
SYN2679-20250128-062227.jpg,SYN2679,2025-01-28 06:22:27,10.3,4,controls,0.001,0.0589
SYN2680-20250128-074733.jpg,SYN2680,2025-01-28 07:47:33,11.08,4,controls,0.051,0.0589
SYN2681-20250128-195422.jpg,SYN2681,2025-01-28 19:54:22,8.55,2,controls,0.002,0.0589
SYN2682-20250128-195638.jpg,SYN2682,2025-01-28 19:56:38,10.82,4,controls,0.001,0.0589
SYN2683-20250129-042545.jpg,SYN2683,2025-01-29 04:25:45,7.9,1,controls,0.277,0.0589
SYN2684-20250129-052655.jpg,SYN2684,2025-01-29 05:26:55,10.87,4,controls,0.033,0.0589
SYN2685-20250129-090212.jpg,SYN2685,2025-01-29 09:02:12,9.79,2,controls,0.065,0.0589
SYN2686-20250129-091625.jpg,SYN2686,2025-01-29 09:16:25,10.37,4,controls,0.0,0.0589
SYN2687-20250129-092642.jpg,SYN2687,2025-01-29 09:26:42,7.77,1,controls,0.096,0.0589
SYN2688-20250129-105119.jpg,SYN2688,2025-01-29 10:51:19,8.19,2,controls,0.0,0.0589
SYN2689-20250129-144615.jpg,SYN2689,2025-01-29 14:46:15,10.43,4,controls,0.019,0.0589
SYN2690-20250129-153119.jpg,SYN2690,2025-01-29 15:31:19,4.87,1,controls,0.081,0.0589
SYN2691-20250129-155220.jpg,SYN2691,2025-01-29 15:52:20,8.12,2,controls,0.024,0.0589
SYN2692-20250129-160119.jpg,SYN2692,2025-01-29 16:01:19,7.25,1,controls,0.004,0.0589
SYN2693-20250129-165458.jpg,SYN2693,2025-01-29 16:54:58,10.47,4,controls,0.019,0.0589
SYN2694-20250129-183633.jpg,SYN2694,2025-01-29 18:36:33,11.11,4,controls,0.002,0.0589
SYN2695-20250130-021748.jpg,SYN2695,2025-01-30 02:17:48,10.34,4,controls,0.002,0.0589
SYN2696-20250130-065444.jpg,SYN2696,2025-01-30 06:54:44,10.61,4,controls,0.002,0.0589
SYN2697-20250130-115340.jpg,SYN2697,2025-01-30 11:53:40,10.68,4,controls,0.0,0.0589
SYN2698-20250130-140342.jpg,SYN2698,2025-01-30 14:03:42,8.12,2,controls,0.003,0.0589
SYN2699-20250130-184353.jpg,SYN2699,2025-01-30 18:43:53,11.69,4,controls,0.014,0.0589
SYN2700-20250131-000036.jpg,SYN2700,2025-01-31 00:00:36,8.85,2,controls,0.041,0.0589
SYN2701-20250131-021120.jpg,SYN2701,2025-01-31 02:11:20,9.44,2,controls,0.031,0.0589
SYN2702-20250131-021530.jpg,SYN2702,2025-01-31 02:15:30,9.04,2,controls,0.1,0.0589
SYN2703-20250131-054534.jpg,SYN2703,2025-01-31 05:45:34,10.28,4,controls,0.086,0.0589
SYN2704-20250131-101143.jpg,SYN2704,2025-01-31 10:11:43,8.73,2,controls,0.152,0.0589
SYN2705-20250131-180510.jpg,SYN2705,2025-01-31 18:05:10,9.64,2,0304,0.554,0.0589
SYN2706-20250131-200553.jpg,SYN2706,2025-01-31 20:05:53,7.69,1,controls,0.165,0.0589
SYN2707-20250131-234142.jpg,SYN2707,2025-01-31 23:41:42,11.29,4,controls,0.098,0.0589
SYN2708-20250201-020649.jpg,SYN2708,2025-02-01 02:06:49,10.55,4,controls,0.026,0.0589
SYN2709-20250201-022756.jpg,SYN2709,2025-02-01 02:27:56,9.1,2,controls,0.106,0.0589
SYN2710-20250201-085826.jpg,SYN2710,2025-02-01 08:58:26,8.84,2,controls,0.047,0.0589
SYN2711-20250201-112437.jpg,SYN2711,2025-02-01 11:24:37,10.51,4,controls,0.123,0.0589
SYN2712-20250201-133700.jpg,SYN2712,2025-02-01 13:37:00,8.48,2,controls,0.12,0.0589
SYN2713-20250202-064938.jpg,SYN2713,2025-02-02 06:49:38,9.73,2,controls,0.008,0.0589
SYN2714-20250202-083523.jpg,SYN2714,2025-02-02 08:35:23,11.28,4,controls,0.013,0.0589
SYN2715-20250202-153535.jpg,SYN2715,2025-02-02 15:35:35,8.33,2,controls,0.328,0.0589
SYN2716-20250202-203659.jpg,SYN2716,2025-02-02 20:36:59,10.1,4,controls,0.078,0.0589
SYN2717-20250202-232656.jpg,SYN2717,2025-02-02 23:26:56,10.02,4,controls,0.08,0.0589
SYN2718-20250202-233759.jpg,SYN2718,2025-02-02 23:37:59,9.4,2,controls,0.007,0.0589
SYN2719-20250203-013519.jpg,SYN2719,2025-02-03 01:35:19,8.79,2,0304,0.969,0.0589
SYN2720-20250203-163353.jpg,SYN2720,2025-02-03 16:33:53,11.37,4,controls,0.046,0.0589
SYN2721-20250203-212325.jpg,SYN2721,2025-02-03 21:23:25,8.65,2,controls,0.014,0.0589
SYN2722-20250204-004609.jpg,SYN2722,2025-02-04 00:46:09,6.83,1,controls,0.115,0.0589
SYN2723-20250204-030959.jpg,SYN2723,2025-02-04 03:09:59,10.51,4,controls,0.048,0.0589
SYN2724-20250204-075531.jpg,SYN2724,2025-02-04 07:55:31,7.74,1,0304,0.995,0.0589
SYN2725-20250204-133139.jpg,SYN2725,2025-02-04 13:31:39,10.58,4,controls,0.016,0.0589
SYN2726-20250204-151759.jpg,SYN2726,2025-02-04 15:17:59,11.55,4,0304,0.999,0.0589
SYN2727-20250204-152647.jpg,SYN2727,2025-02-04 15:26:47,10.49,4,controls,0.087,0.0589
SYN2728-20250204-164318.jpg,SYN2728,2025-02-04 16:43:18,11.15,4,controls,0.083,0.0589
SYN2729-20250204-174324.jpg,SYN2729,2025-02-04 17:43:24,12.58,4,controls,0.11,0.0589
SYN2730-20250204-194354.jpg,SYN2730,2025-02-04 19:43:54,6.5,1,controls,0.0,0.0589
SYN2731-20250205-011452.jpg,SYN2731,2025-02-05 01:14:52,9.92,2,controls,0.013,0.0589
SYN2732-20250205-024924.jpg,SYN2732,2025-02-05 02:49:24,11.11,4,controls,0.391,0.0589
SYN2733-20250205-143747.jpg,SYN2733,2025-02-05 14:37:47,9.76,2,controls,0.008,0.0589
SYN2734-20250206-041722.jpg,SYN2734,2025-02-06 04:17:22,9.58,2,controls,0.063,0.0589
SYN2735-20250206-081846.jpg,SYN2735,2025-02-06 08:18:46,9.02,2,controls,0.065,0.0589
SYN2736-20250206-112817.jpg,SYN2736,2025-02-06 11:28:17,6.83,1,controls,0.102,0.0589
SYN2737-20250206-113235.jpg,SYN2737,2025-02-06 11:32:35,11.89,4,controls,0.011,0.0589
SYN2738-20250206-152556.jpg,SYN2738,2025-02-06 15:25:56,7.52,1,controls,0.003,0.0589
SYN2739-20250206-180725.jpg,SYN2739,2025-02-06 18:07:25,8.72,2,controls,0.093,0.0589
SYN2740-20250207-002438.jpg,SYN2740,2025-02-07 00:24:38,10.6,4,controls,0.083,0.0589
SYN2741-20250207-045721.jpg,SYN2741,2025-02-07 04:57:21,9.79,2,controls,0.125,0.0589
SYN2742-20250207-070528.jpg,SYN2742,2025-02-07 07:05:28,9.24,2,controls,0.162,0.0589
SYN2743-20250207-085721.jpg,SYN2743,2025-02-07 08:57:21,10.39,4,controls,0.026,0.0589
SYN2744-20250207-101113.jpg,SYN2744,2025-02-07 10:11:13,7.34,1,controls,0.007,0.0589
SYN2745-20250207-160012.jpg,SYN2745,2025-02-07 16:00:12,9.76,2,controls,0.023,0.0589
SYN2746-20250207-170348.jpg,SYN2746,2025-02-07 17:03:48,11.23,4,controls,0.007,0.0589
SYN2747-20250207-190833.jpg,SYN2747,2025-02-07 19:08:33,10.37,4,controls,0.018,0.0589
SYN2748-20250208-040103.jpg,SYN2748,2025-02-08 04:01:03,10.59,4,controls,0.01,0.0589
SYN2749-20250208-115209.jpg,SYN2749,2025-02-08 11:52:09,11.95,4,controls,0.088,0.0589
SYN2750-20250209-020533.jpg,SYN2750,2025-02-09 02:05:33,9.45,2,controls,0.164,0.0589
SYN2751-20250209-021704.jpg,SYN2751,2025-02-09 02:17:04,8.57,2,controls,0.003,0.0589
SYN2752-20250209-044926.jpg,SYN2752,2025-02-09 04:49:26,11.33,4,controls,0.013,0.0589
SYN2753-20250209-054358.jpg,SYN2753,2025-02-09 05:43:58,11.31,4,controls,0.04,0.0589
SYN2754-20250209-083318.jpg,SYN2754,2025-02-09 08:33:18,10.39,4,controls,0.036,0.0589
SYN2755-20250209-140351.jpg,SYN2755,2025-02-09 14:03:51,9.31,2,controls,0.151,0.0589
SYN2756-20250210-052729.jpg,SYN2756,2025-02-10 05:27:29,9.55,2,controls,0.009,0.0589
SYN2757-20250210-084346.jpg,SYN2757,2025-02-10 08:43:46,7.64,1,controls,0.016,0.0589
SYN2758-20250210-092234.jpg,SYN2758,2025-02-10 09:22:34,11.22,4,controls,0.008,0.0589
SYN2759-20250210-222733.jpg,SYN2759,2025-02-10 22:27:33,6.59,1,controls,0.053,0.0589
SYN2760-20250211-070154.jpg,SYN2760,2025-02-11 07:01:54,11.17,4,controls,0.377,0.0589
SYN2761-20250211-072211.jpg,SYN2761,2025-02-11 07:22:11,8.44,2,controls,0.039,0.0589
SYN2762-20250211-092045.jpg,SYN2762,2025-02-11 09:20:45,8.82,2,controls,0.001,0.0589
SYN2763-20250211-122356.jpg,SYN2763,2025-02-11 12:23:56,11.4,4,controls,0.03,0.0589
SYN2764-20250211-140021.jpg,SYN2764,2025-02-11 14:00:21,12.08,4,0304,0.78,0.0589
SYN2765-20250211-151508.jpg,SYN2765,2025-02-11 15:15:08,10.4,4,controls,0.078,0.0589
SYN2766-20250211-164200.jpg,SYN2766,2025-02-11 16:42:00,5.82,1,0304,0.827,0.0589
SYN2767-20250211-195624.jpg,SYN2767,2025-02-11 19:56:24,8.23,2,controls,0.067,0.0589
SYN2768-20250212-113614.jpg,SYN2768,2025-02-12 11:36:14,10.98,4,controls,0.105,0.0589
SYN2769-20250212-120914.jpg,SYN2769,2025-02-12 12:09:14,10.26,4,controls,0.077,0.0589
SYN2770-20250212-154038.jpg,SYN2770,2025-02-12 15:40:38,10.34,4,controls,0.092,0.0589
SYN2771-20250212-202619.jpg,SYN2771,2025-02-12 20:26:19,11.55,4,controls,0.067,0.0589
SYN2772-20250212-222731.jpg,SYN2772,2025-02-12 22:27:31,10.82,4,controls,0.003,0.0589
SYN2773-20250212-225642.jpg,SYN2773,2025-02-12 22:56:42,10.3,4,controls,0.016,0.0589
SYN2774-20250213-044059.jpg,SYN2774,2025-02-13 04:40:59,8.08,2,controls,0.0,0.0589
SYN2775-20250213-055103.jpg,SYN2775,2025-02-13 05:51:03,14.15,4,controls,0.013,0.0589
SYN2776-20250213-071539.jpg,SYN2776,2025-02-13 07:15:39,7.9,1,controls,0.07,0.0589
SYN2777-20250213-144549.jpg,SYN2777,2025-02-13 14:45:49,9.09,2,controls,0.346,0.0589
SYN2778-20250214-003347.jpg,SYN2778,2025-02-14 00:33:47,7.07,1,controls,0.028,0.0589
SYN2779-20250214-043308.jpg,SYN2779,2025-02-14 04:33:08,10.36,4,controls,0.011,0.0589
SYN2780-20250214-051915.jpg,SYN2780,2025-02-14 05:19:15,9.78,2,controls,0.019,0.0589
SYN2781-20250214-062226.jpg,SYN2781,2025-02-14 06:22:26,10.7,4,0304,0.845,0.0589
SYN2782-20250214-133602.jpg,SYN2782,2025-02-14 13:36:02,6.95,1,controls,0.218,0.0589
SYN2783-20250214-135138.jpg,SYN2783,2025-02-14 13:51:38,11.23,4,controls,0.039,0.0589
SYN2784-20250214-155826.jpg,SYN2784,2025-02-14 15:58:26,8.35,2,controls,0.094,0.0589
SYN2785-20250215-022022.jpg,SYN2785,2025-02-15 02:20:22,9.33,2,controls,0.077,0.0589
SYN2786-20250215-041009.jpg,SYN2786,2025-02-15 04:10:09,10.95,4,controls,0.009,0.0589
SYN2787-20250215-072422.jpg,SYN2787,2025-02-15 07:24:22,9.95,2,controls,0.054,0.0589
SYN2788-20250215-130336.jpg,SYN2788,2025-02-15 13:03:36,10.06,4,controls,0.106,0.0589
SYN2789-20250215-135051.jpg,SYN2789,2025-02-15 13:50:51,10.76,4,controls,0.331,0.0589
SYN2790-20250215-234548.jpg,SYN2790,2025-02-15 23:45:48,10.2,4,controls,0.047,0.0589
SYN2791-20250216-063032.jpg,SYN2791,2025-02-16 06:30:32,9.05,2,controls,0.117,0.0589
SYN2792-20250216-085450.jpg,SYN2792,2025-02-16 08:54:50,9.31,2,controls,0.065,0.0589
SYN2793-20250216-092327.jpg,SYN2793,2025-02-16 09:23:27,9.88,2,controls,0.068,0.0589
SYN2794-20250216-101746.jpg,SYN2794,2025-02-16 10:17:46,8.22,2,controls,0.034,0.0589
